title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
,Ликухоталу,Желтый,Сильный,100.0,80.0,5.0,3.0,10.0,8.0,средняя,сильная,средняя,,Япония,yaponskie_rozy,yes,likukhotalu
,Масора,Абрикосовый,Очень сильный,110.0,90.0,5.0,3.0,10.0,8.0,средняя,средняя,средняя,"                        Роза японской селекции Масора (Masora) выведена Teizo Yoshiike. Шраб с густомахровыми шикарными в роспуске цветками теплого розового цвета с оттенками спелого персика, переходящие затем в персиково-жёлтые тона. Аромат сильный с нотками лимона.  Куст с красивой блестящей листвой высотой 80-120 см, шириной 60-90 см. Цветение в течение сезона. ","Teizo Yoshiike, Япония, 2009",yaponskie_rozy,yes,masora
,Микото,Лососевые,Сильный,100.0,80.0,5.0,3.0,11.0,10.0,сильная,средняя,сильная,"                        Эта роза станет изюминкой вашей садовой коллекции, удивляя и восхищая ваших гостей. Цветки долго стоят в срезке, модная новинка для букетов","Кэйдзи Куниэда, 2016 год, Япония",yaponskie_rozy,yes,mikoto
,Мисаки,Розовый,Очень сильный,90.0,80.0,5.0,3.0,10.0,8.0,сильная,сильная,сильная,"                        Медленно и неспешно распускающийся очень махровый цветок необычной формы притягивает взгляд и вызывает восхищение.  Аромат тонкий и очень интенсивный.  Куст прямостоячий, листва светло-зеленая, матовая. Стебли светлые, опущенные многочисленными шипами светлого цвета. Цветы держатся до семи дней. Наиболее предпочтительное место посадки - полутень.",Farm Keiji Япония,yaponskie_rozy,yes,misaki
,Мияби,Розовый,Отсутствует,120.0,90.0,,1.0,10.0,8.0,средняя,средняя,,"                        Название розы MIYABI (Мияби) означает традиционную японскую идею подлинной элегантности, и цветы Мияби являются воплощением этого идеала. Особенно это проявляется в форме цветка и в том как цветок раскрывается. Его средняя часть из лепестков розового цвета раскрываясь, открывает светло-розовые центральные лепестки, образуя форму звезды из крайних лепестков и окрашивая самый центр цветка теплым персиковым оттенком. Цветы большие, в форме розетки, густомахровые, 100 лепестков.","Keiji Kunieda, Япония, 2017",yaponskie_rozy,yes,miyabi
,Мияби Ча,Абрикосовый,Слабый,120.0,110.0,5.0,3.0,,10.0,сильная,средняя,средняя,"                        Цветки нежно-розовые с карамельной сердцевиной – пепельное золото. густомахровые розетковидные 10-12см в диаметре. Цветение обильное, повторное, продолжительное",Keiji Kunieda Япония,yaponskie_rozy,yes,miyabi-cha
Mon Coeur,Мон Кёр,Розовый,,,,,,,,,,,                        ,,yaponskie_rozy,yes,mon-kyer
Plume,Плюм,Розовый,,,,,,,,,,,                       ,,yaponskie_rozy,yes,plyum
,Принцесса Айко,Абрикосовый,Сильный,100.0,80.0,3.0,1.0,10.0,8.0,сильная,сильная,сильная,"                        Специально для свадебного сезона 2018 компания Alexandra Farms подготовила новинки и увеличила объемы производства своего постоянного ассортимента садовых роз. Сегодня мы представляем новинку японской коллекции - прекрасную принцессу Айко. Принцесса Айко (Возлюбленная) была запущена в производство в 2017 году. Это пионовидная роза с переплетенными лепестками персикового цвета с белыми и кремовыми прожилками. Темно-зеленые листья завершают поразительныйобраз этой садовой розы. Она не имеет боковых побегов, а жизнь ее в срезанном виде в вазе длится не менее10 дней!                    ","Keiji Япония, 2017",yaponskie_rozy,yes,printsessa-ayko
,Принцесса Киши,Малиновый,Сильный,150.0,120.0,3.0,1.0,10.0,8.0,сильная,сильная,сильная,"                        Яркие темно-розовые лепестки с оборками составляют большой и идеально круглый цветок, который при раскрытии может показывать яркую пуговицу из зеленовато-желтых тычинок в центре. ",,yaponskie_rozy,yes,printsessa-kishi
Princess Meiko,Принцесса Мейко,Розовый,Средний,100.0,80.0,5.0,3.0,10.0,8.0,сильная,сильная,сильная," Роза Princess Meiko (Принцесса Мейко), пожалуй, сильнее других садовых цветов напоминает по раскрытию пион. Ее крупный бутон состоит из полусотни волнистых лепестков оттенка маджента, обладает очень легким цветочным запахом. Впервые сорт появился в Японии, о чем свидетельствует его экзотическое название: он был выведен специально для императорского сада. Принцесса Мейко  переводится с японского как (Процветающая). И  весь внешний облик цветка говорит о процветании и успехе.  Горячий ярко -розовый цвет, лепестки  очень похожи на камелию, такие же округлые,слоистые напоминающие пышную юбочку с рюшами. Цвет Принцессы Мейко  стабилен во всех стадиях цветения,очень гармонично смотрится с белоснежными розами из этой же серии. Эта Принцесса очень молода, вышла в “свет” в 2019 году.  Заказать саженцы роз Принцесса Мейко (Princess Meiko) в Москве можно, нажав кнопку ""в корзину""! ","Япония, 2019",yaponskie_rozy,yes,printsessa-meyko
,Принцесса Миюки,Белый,Сильный,130.0,110.0,3.0,1.0,14.0,12.0,сильная,сильная,сильная,"                        «Миюки» в переводе на русский язык обозначает «глубокий снег» или «красивый снег», что является отсылкой к идеальной белизне лепестков. Редко можно встретить чистую белую розу, особенно прекрасным ароматом, высоко центрированные цветки этого сорта восхитительно пахнут миррой-богатым, теплым, сладким, но пряным ароматом, напоминающим анисовое семя.",Япония,yaponskie_rozy,yes,printsessa-miyuki
,Принцесса Сакура,Абрикосовый,Средний,110.0,90.0,3.0,1.0,10.0,8.0,сильная,сильная,сильная,"                        Princess Sakura (вишневый цвет) напоминает изысканное очарование солнечного света, просачивающегося сквозь ветви этих цветущих деревьев. Она открывается ровно настолько, чтобы открыть классический узор, известный как quatre coeur (четыре сердца) в глубокой чашке.Заказать саженцы роз Принцесса Сакура в Москве можно, нажав кнопку ""в корзину""! ",,yaponskie_rozy,yes,printsessa-sakura
,Принцесса Хитоми,Розовый,Сильный,120.0,90.0,3.0,1.0,10.0,8.0,сильная,сильная,сильная,                        Королевская Princess Hitomi розово-белая с внутренними свернутыми в сердечки лепестками.,,yaponskie_rozy,yes,printsessa-khitomi
Royal Palace,Роял Палас,,,,,,,,,,,,,,yaponskie_rozy,yes,royal-palas
,Сенлитсу,Розовый,Слабый,100.0,80.0,,1.0,10.0,8.0,сильная,сильная,сильная,                       ,"Япония, 2019",yaponskie_rozy,yes,senlitsu
,Сесиль де Воланж,Розовый,Слабый,100.0,90.0,5.0,3.0,8.0,7.0,сильная,сильная,сильная," Необыкновенная роза от одного из самых известных японских селекционеров Кимура.  Бледно-розовые бутоны розы, распускаются в очаровательные розетки цветов совершенно уникальной формы с ""зеленый глазом"" в центре. Волнистые лепестки розы играют всеми оттенками розового, создавая иллюзию распахнутого сердца. Роза обладает прекрасным повторным цветением. Её компактный горизонтальный куст устойчив к неблагоприятным условиям, легко нарастает. ","Кимура Япония, 2011",yaponskie_rozy,yes,sesil-de-volanzh
,Сола,Коричневый,Средний,100.0,70.0,5.0,3.0,8.0,7.0,средняя,сильная,сильная,                       ,"Keiji, Wabara, Япония ",yaponskie_rozy,yes,sola
,Тсукиёми,Малиновый,Сильный,100.0,80.0,,1.0,,10.0,средняя,средняя,средняя,                       ,"Farm Keiji Япония, 2013",yaponskie_rozy,yes,tsukiyemi
,Тсумуги,Кремовые,Нежный,110.0,90.0,5.0,3.0,10.0,8.0,сильная,сильная,сильная,"                        Японская пионовидная роза Tsumugi (Тсумуги) нежного пудрового оттенка станет идеальным романтическим подарком, который сделает любой день незабываемым. Ее пышный бутон состоит из 120 крупных лепестков, красиво расходящихся от золотой сердцевины. Цветок обладает очень приятным ароматом с отчетливыми нотками лаванды. В среднем пионовидная роза Тсумуги сохраняет свежесть от 7 до 10 дней.",,yaponskie_rozy,yes,tsumugi
,Французское Платье,Коричневый,Средний,200.0,120.0,5.0,3.0,10.0,8.0,сильная,сильная,сильная,"                        Роза с густомахровыми цветками старомодной формы в розово-сиреневых оттенках с намеком на коричневый в центре. Аромат легкий. Цветение повторное, почти непрерывное. Высота взрослого растения в теплом климате может достигать 2 м и более и выращиваться как плетистая роза, в холодном - около метра и куст выращивать как шраб.  Лучшее местоположение полутень. Листва средне-зеленая, с высокой устойчивостью к болезням. Зона зимостойкости USDA: 6.","Junko Kawamoto Япония, 2011",yaponskie_rozy,yes,frantsuzskoe-plate
,Шато Мертию,Сиреневый,Слабый,,70.0,,1.0,10.0,8.0,слабая,сильная,слабая,"                        Роза Chateau Myrtille (Шато Мертию) японской селекции выведена Teranishi (Тераниси). Её японское название произошло от французского, что в переводе означает «Замок черники». Цвет розы пепельно-голубой, молочно-черничный, напоминающий цвет черничного йогурта. Цветение пышное, одиночными цветками; старея, лепестки цветов скручиваются особенным способом, создавая в центре цветка очертание морской звезды. Размер цветка 8-10 см.  Роза обладает легким интригующим ароматом. Куст высотой 70 см, шириной 50-60 см. Сорт устойчив к основным заболеваниям, требует профилактики от черной пятнистости. Устойчивость к дождю слабая.","Тераниси Япония, 2008",yaponskie_rozy,yes,shato-mertiyu
,Шахерезада,Розовый,Сильный,80.0,60.0,5.0,3.0,12.0,8.0,средняя,сильная,сильная,"                        Японская роза с очень ароматными густомахровыми цветками розово-фиолетовых оттенков. Цветки диаметром 8-12 см, собираются в соцветия. Цветение практически непрерывное. Куст компактный, побеги без шипов (или их очень мало), листва средне-зеленая, матовая.","Takunori Kimura Япония, 2013",yaponskie_rozy,yes,shakherezada
,Шилаби,Белый,Средний ,80.0,60.0,,,,,,,,                       ,Япония,yaponskie_rozy,yes,shilabi
,Буль де Парфюм,Сиреневый,Сильный,100.0,90.0,3.0,1.0,8.0,7.0,сильная,средняя,средняя,                        Великолепные цветы с резными лепестками светло фиолетового цвета с мягкими голубовато-фиолетовыми оттенками и золотистым центром.  Размер цветка 7-8 см. Цветение одиночно или небольшими соцветиями по 1-3 цветка на стебле. Аромат сильный Повторноцветущая.Может выращиваться в горшках. Высота 100 см Ширина: 80 см,"Япония, 2010",yaponskie_rozy,yes,bul-de-parfyum
Blue Storm,Голубой Шторм,Сиреневый,Слабый,120.0,100.0,3.0,1.0,8.0,6.0,средняя,сильная,сильная,"                        Роза Blue Storm Rose имеет цветок от фиолетового до светло голубовато фиолетового цвета, среднего размера, диаметром 6-8 см, густомахровый, 40-50 лепестков. Аромат мягкий сладкий . Цветки, когда роза выращивается в регионах с жарким климатом, как правило, светло-фиолетовые. Цвет лепестков розы Голубой Шторм во многом зависит от погодных условий, которые придают цветку темно-фиолетовый цвет, или только светло-фиолетовый, бледный, почти белый. ",Keiji,yaponskie_rozy,yes,goluboy-shtorm
,Кутюре роз Тилия,Сиреневый,Средний,,120.0,5.0,3.0,7.0,5.0,сильная,средняя,средняя,"                        Couture Rose Tilia - изящная роза селекции Дзунко Кавамото. Цветки с резными лепестками благородных пастельных тонов от фиолетового до сиреневого с розовым отливом. Лепестки розы шикарно уложены много раз, как шелковый шифон роскошного платья от кутюр . Бутоны, раскрываясь показывают желтые тычинки. Цветок красиво отцветает, стыдливо прикрывая лепестками чернеющую серединку. Аромат свежий и сладкий. Цветение яркое , обильное, весь сезон куст усыпан многочисленными цветками размером 6-8 см. на фоне темно-зеленой , матовой листвы. Освежающий и сладкий аромат ""зеленой системы"" дополняет ее элегантный шарм. Высота 80 - 100 см. Средняя терпимость к жаре. Хорошая устойчивость к дождю. Устойчивость к заболеваниям высокая ( требуется профилактика черной пятнистости). Хорошая зимостойкость.","Junko Kawamoto, Япония, 2010",yaponskie_rozy,yes,kutyure-roz-tiliya
,Ла Пети Па,Кремовые,Средний,120.0,100.0,5.0,3.0,8.0,7.0,сильная,сильная,сильная,"                        Роза La Petite Pair флорибунда японской селекции выведенная Yamato Очаровательная флорибунда с полумахровыми цвета шампани с шаровидными бутонами, в полуроспуске цветки глубоко чашевидной формы. Цветок диаметром 7-8 см в полном роспуске показывает середину с желтыми тычинками. Аромат довольно сильный . Цветение одновременно по 3-5 цветков на стебле При роспуске цвет шампани, постепенно светлеет и меняется до светло-кремового. Высота куста 100-120 см. Листва средне-зеленая, глянцевая. Сорт устойчивый к болезням.","Yamato Япония, 2011",yaponskie_rozy,yes,la-peti-pa
,Мария Натали,Абрикосовый,Средний,,90.0,10.0,5.0,12.0,10.0,средняя,средняя,средняя,"                        Крупные помпоны с плотной структурой лепестков. Одновременно на кусте цветы разных оттенков - периковых, розово-оранжевых, кремовых. По мере старения цветка, лепестки приобретают зеленоватый тон. Цветение в кистях, до 20 цветков, как у Грандифлора. Куст ровный с плотной листвой. Цветение в течение сезона.","Nakazawa Tadashi Япония, 2006",yaponskie_rozy,yes,mariya-natali
,Сансет Мемори,Абрикосовый,Слабый,200.0,180.0,5.0,3.0,6.0,4.0,средняя,сильная,сильная," Розу относят к плетистым ,но можно выращивать и как кустовой шраб. Красивая пышная темно —  зеленая листва Этот сорт может быть высотой от 100 — 200 см  обвивая элементы садового декора – арки, беседки, перголы, гибкими пластичными ветвями.Цветы розы Sunset Memory  от 5 до 10 см в диаметре. Очень интересный тёплый абрикосово-апельсиновый оттенок цветов. Цветение повторное,обильное Роза Sunset Memory обладает  выраженным потрясающим  ароматом, устойчива к основным заболеваниям роз: черной пятнистости и мучнистой росе.Морозоустойчива. ","Teranishi Япония, 2008",yaponskie_rozy,yes,sanset-memori
Black Tea,Чёрный чай,Коричневый,Средний ,150.0,120.0,,1.0,12.0,10.0,сильная,средняя,средняя,                        ,,yaponskie_rozy,yes,chyernyy-chay
,Шиоли,Розовый,Слабый,120.0,90.0,3.0,1.0,8.0,6.0,сильная,сильная,сильная,,"Keiji Kunieda, Япония, 2014",yaponskie_rozy,yes,shioli
,Эвентейл д’Ор,Желтый,Средняя,150.0,100.0,5.0,3.0,11.0,10.0,сильная,сильная,средняя,"                        Eventail d'or - по-осеннему ""золотая"" роза была создана японским селекционером Junko Kawamoto. Ее мягкие лепестки очень долго сохраняют свои декоративные качества. Несомненным достоинством этого золотистые цветки, собранная в пышные соцветия. Помимо этого, таинственные оттенки желтого, золотого и бежевого достаточно равномерно распределены на поверхности цветка. При раскрытии цветка кремовый оттенок наружных лепестков придает розе грациозности и в тоже время воздушности. Цветок показывает серединку. Также, подкупающей характеристикой этого прекрасного сорта является его устойчивость к заболеваниям. Кустарники (высотой от 1 до 1,5 метров) как правило, хорошо облиственны.","Junko Kawamoto Япония, 2009",yaponskie_rozy,yes,eventeyl-d-or
Abraham Darby,Абрахам дерби,Абрикосовый,Сильный,150.0,120.0,3.0,1.0,14.0,12.0,слабая,средняя,средняя," Английская кустовая роза ( English Shrub Rose) Abraham Darby (Абрахам Дерби) – одна из популярных английских роз Дэвида Остина. Цветки абрикосово-желто-розовые, классической старинной формы, чашевидные, крупные, диаметр цветка 10-12 см, густомахровые (около 70 лепестков). Аромат богатый, фруктовый с освежающей остротой с очень сильной фруктовой ноткой клубники. Преобладание того или иного оттенка зависит от погоды. В жару цветки более персиковые, в холодную погоду более розовые. Цветки появляются по одному на концах длинных побегов, или чаще в небольших кистях до 3 шт. Куст мощный, густой, округлой формы, колючий. Высота и ширина куста около 125 см. Листва кожистая, блестящая. Сорт быстрорастущий, так что его можно использовать как плетистую розу. При выращивании в качестве куста великолепно выглядит в группах на заднем плане миксбордера или в центре клумбы. Устойчивость к заболеваниям средняя, болеет в неблагоприятные годы.","Austin, Великобритания, 1985",pionovidnye_rozy,yes,abrakham-derbi
,Адмирал,Красный,Очень сильный,120.0,80.0,3.0,1.0,15.0,12.0,сильная,сильная,сильная,"                        Эта чайно-гибридная роза из серии Nostalgie сначала завораживает своими таинственными черными бутонами. Бутоны открываются в крупные, бархатные, рубиново-красные цветы. Прекрасная наполненность лепестками, магический цвет и сладкий грушевый аромат этой розы очаровывают. Роза пригодна для срезки, для клумб и для посадки небольшими группами.",Tantau,pionovidnye_rozy,yes,admiral
,Айвори Ив Пьяже,Кремовые,Сильный,90.0,70.0,,1.0,10.0,8.0,средняя,сильная,сильная,,,pionovidnye_rozy,yes,ayvori-iv-pyazhe
,Анжи Романтика,,Очень Сильный ,100.0,70.0,,2.0,11.0,9.0,средняя,сильная,сильная,"                        Романтичнеская роза с деликатным, но сильным ароматом лимона и аниса. Густо-махровый (более 80 лепестков) цветок нежных кремово-розовых оттенков, чашевидной формой, в открытии в профиль напоминает цветок старинной ""антикварной"" розы. Стебель прямой и крепкий, длиной 70-100 см, отлично подходит для срезки: в вазе цветы простоят 10-12 дней.",Meilland ,pionovidnye_rozy,yes,anzhi-romantika
,Баронесса,Розовый,Слабый,80.0,60.0,5.0,3.0,8.0,6.0,слабая,сильная,сильная,"                        Роза из цикла ностальгических флорибунд. Цветки насыщенно-розового цвета, размером 6-8 см, густомахровые (80-100 лепестков), старинной розетковидной формы, с лёгким ароматом. Цветение в небольших соцветиях, обильное, повторное, продолжительное. Листва тёмно-зелёная, глянцевая, с высокой устойчивостью к заболеваниям.","Tantau, Германия, 2009",pionovidnye_rozy,yes,baronessa
,Беатрис,Желтый,Сильный,,75.0,3.0,1.0,12.0,10.0,слабая,сильная,слабая,"                        Идеальный выбор для загородной свадьбы или особого летнего дня рождения.  Центр чашевидного цветка с завитками золотых тычинок плотно обрамлен волнистыми приподнятыми и уложенными по спирали лепестками теплого сливочно-желтого цвета, с более светлыми крайними лепестками. Цветок постепенно раскрывается в стройную розетку с четко очерченной границей желто-золотистого цвета центральных лепестков и более прохладного светло-ванильного цвета крайних лепестков. Окраска цветка при понижении температуры воздуха становится ближе к абрикосовой. Аромат сильный и сложный, мирры с нотами меда, сирени, фруктов и миндаля. Интенсивность аромата 4 балла из 5. Цветы густомахровые, 83 лепестка в одном цветке, крупные, в среднем 10 см, классической чашевидно-розетковидной формой цветка. Цветение непрерывное в течение сезона одиночными цветками или в небольших соцветиях до трех цветков на ветке. Побеги вертикальные, сильные. Высота и ширина куста до 75 см. Листва темно-зеленая. Срезанный цветок сохраняется в вазе 9 дней. Цветы Беатрис напоминают радости первого пьянящего лета, когда она расцветает между загородным домом и деревенским сараем. Стиль с гессианами (мешковина) и землистыми акцентами, чтобы захватить дымку солнечных дней в сельской местности. Хорошо сочетается с Эдит, Пейшнс или Констанс",David C. H. Austin Великобритания,pionovidnye_rozy,yes,beatris
,Бланшэтт,Зеленый,Слабый,80.0,40.0,5.0,3.0,8.0,6.0,средняя,Высокаясредняя,,"                        Махровые, шаровидные белые со светло-зеленым оттенком цветы собраны в небольших соцветия. Цветение в течение всего сезона","Tantau Германия, 2004",pionovidnye_rozy,yes,blanshett
Bridal Piano,Брайдал Пиано,Розовый,сильный,120.0,100.0,5.0,3.0,7.0,6.0,средняя,сильная,сильная,"                         Роза имеет одновременно признаки спрей-розы и чайно-гибридной розы. Цветоносы крепкие, прямые, длинные. Соцветие образовано как правило 3-5 смотрящими вверх шаровидными бутонами. Цветы ностальгической формы. Наружные лепестки – молочно-белые с зеленоватой каймой, внутренние – нежно-розовые. Центр цветка имеет более насыщенную розовую окраску. Цветок медленно распускается и долго держится на стебле. Цветение обильное, повторное – чуть скромнее. Стандартная обрезка на зиму и укрытие двойным слоем нетканного укрывного материала обеспечивают стабильную зимовку. Роза не болеет, цветы дождем практически не повреждаются. ","ChristianEvers, Germany, 2013",pionovidnye_rozy,yes,braydal-piano
White O'Hara,Вайт Охара,Белый,Очень сильный,110.0,100.0,,1.0,14.0,10.0,средняя,средняя,средняя,"                        White O’Hara очень тонкая, с великолепным ароматом садовая роза, символ бесподобной красоты и романтики Лепестки бархатно-белые с легким перламутром на изгибах приобретают к центру цветочной розетки оттенок слоновой кости. Зефирные формы образуют большой романтический бутон. Красивый бокаловидный бутон медленно раскрывается и цветок постепенно увеличивается в ширину. Яркий цитрусовый аромат сопровождается шлейфом нот вербены, зеленого яблока и свежескошенной травы, аромат Франции, который чувствуется на расстоянии. Именно эта роза – любимица невест, ей украшают столы молодоженов и используют для свадебных букетов и бутоньерок.",,pionovidnye_rozy,yes,vayt-okhara
,Виктория Пич,Кремовые,Слабый,100.0,80.0,,1.0,11.0,10.0,сильная,сильная,сильная,"                        Роза Виктория Пич махровая, бутоны туго набиты лепестками, причудливо извивающимися в центре цветка. Достаточно крупная, диаметр в среднем 10 см. Насладится первыми её бутонами Вы сможете ещё в начале мая, она не раз за летний сезон выпускает бутоны, изредка передыхая, завершает же своё цветение глубокой осенью с наступлением устойчивых холодов.   Вас также порадует красота и опрятность не только цветка, но и куста. При среднем размере в 80 см высоту и примерно таком же в ширину, куст розы Victorian Peach не рыхлый, с густой темно-зеленой листвой и ровными тонкими стеблями. Все эти характеристики позволяют цветку быть в топе среди флористов. В вазе цветок стоит долго, не теряя своей свежести.    Отдельно отметим, что сорт нетребователен в уходе, подходит для посадки в контейнерах, миксбордерах, розариях и др.",,pionovidnye_rozy,yes,viktoriya-pich
,Вувузела,Розовый,Слабый ,110.0,80.0,,1.0,10.0,8.0,средняя,сильная,сильная,"                        Саженцы розы чайно-гибридной Вувузела (Rosa Vuvuzela) – редкий сорт с уникальной пионовидной формой розетки и красивой неоднородной окраской лепестков. Куст с мощными прямыми побегами достигает около 100 сантиметров в высоту и 70 в диаметре. Листья плотные, оливково-зеленые. На одном побеге завязывается от 1 до 3 бутонов. Центральные взъерошенные многочисленные лепестки окрашены в оранжево-желтый оттенок, ближе к краям окраска более прямых лепестков становится кораллово-алой. Цветение – продолжительное, бутоны распускаются медленно и долго держатся на кусте. Растение предпочитает солнечные зоны, рыхлые плодородные участки.",De Ruiter,pionovidnye_rozy,yes,vuvuzela
